ID,Sentence EN,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
381,"In a scenario with sharply rising emissions over the 21st century (business as usual), the share absorbed via this is only 22%.",11.22636363636364,11.19318181818182,9.848181045454549,53.75954545454549,17.89090909090909,49.27272727272727,15.24744871391589,6.0,11.187245454545454,4.590909090909091,1.5454545454545454,22.0,1.0,0.9545454545454546,101.0,34.0,22.0,21.0,1.0,1.0,6.0,5.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,"The hand should form the straight extension of the forearm and should not be bent upwards or downwards, thus ensuring a permanent and unobstructed blood supply to the entire hand through the wrist.",11.940606060606061,18.334545454545456,12.345512151515155,68.23090909090911,18.04848484848485,60.27272727272727,13.954451150103322,9.0,10.536633333333333,4.9393939393939394,1.2424242424242424,33.0,1.0,0.8181818181818182,163.0,41.0,33.0,27.0,1.0,1.0,9.0,4.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
959,Together Mitterrand and Kohl ensured that intergovernmental conferences on economic and monetary union (finance ministers) and political union (foreign ministers) were held before the end of December 1990.,20.615714285714287,21.67107142857143,19.471586821428573,-2.870714285714268,22.62857142857143,74.42857142857143,18.491933384829668,13.0,13.484228571428572,6.178571428571429,2.142857142857143,28.0,1.0,0.8571428571428571,173.0,60.0,28.0,24.0,1.0,1.0,13.0,8.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
37,"In the Byzantine Empire, on the other hand, the tradition remained and was later continued by the Islamic conquerors (for example in the form of the hamm?m).",9.658571428571431,13.596785714285716,9.391842250000003,75.68642857142859,16.914285714285715,53.0,13.954451150103322,7.0,11.228514285714287,4.464285714285714,1.2142857142857142,28.0,1.0,0.8214285714285714,125.0,34.0,28.0,23.0,1.0,1.0,7.0,4.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
960,"According to your proposal, environmental policy, immigration and asylum law, health and the fight against drugs should be communitised, European citizenship introduced and a Common Foreign and Security Policy (CFSP) launched.",20.480645161290322,22.785806451612906,19.0928914516129,3.4409677419355162,22.72258064516129,69.70967741935485,18.491933384829668,12.0,13.833132258064516,6.096774193548387,2.032258064516129,31.0,1.0,0.9032258064516129,189.0,63.0,31.0,28.0,1.0,1.0,12.0,8.0,17.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
443,"Growing glaciers were observed at the end of the 20th century, especially in Norway, New Zealand, Iceland and eastern Antarctica.",11.090000000000003,13.532999999999994,13.883042300000003,51.175000000000026,14.0,65.0,12.486832980505138,9.0,12.5235,5.3,1.6,20.0,1.0,0.95,106.0,32.0,20.0,19.0,1.0,1.0,9.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,"As a result of global warming, sea levels are rising.",4.830000000000002,3.3520000000000003,5.9358422,78.24500000000003,4.0,20.0,3.0,1.0,10.448500000000001,4.2,1.4,10.0,1.0,1.0,42.0,14.0,10.0,10.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340,"According to a study by the Stockholm Resilience Centre in 2009, the limit value determined for the carbon dioxide content of the atmosphere has already been exceeded by 11%, so that anthropogenic climate change is the second largest global ecological problem after species extinction; in this context, it is also an essential feature of the Anthropocene as well as one of the consequences of increasing hemeroby.",29.637878787878794,35.97636363636364,14.219222696969702,0.12681818181819438,33.67272727272728,100.84848484848484,21.973665961010276,23.0,13.608887878787879,5.181818181818182,1.6515151515151516,66.0,1.0,0.803030303030303,342.0,109.0,66.0,53.0,1.0,1.0,23.0,12.0,28.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
729,Nobel himself never explained why he did not want the prize awarded in Sweden like all the others.,7.163333333333334,8.503333333333334,8.68812933333334,75.76500000000003,11.644444444444446,34.66666666666667,10.745966692414834,3.0,8.915411111111112,4.444444444444445,1.3333333333333333,18.0,1.0,0.9444444444444444,80.0,24.0,18.0,17.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,"At Browning, just east of the park, the temperature dropped from 7°C to ?49°C in 24 hours on January 23, 1916, the largest single-day temperature difference in the United States.",10.152727272727272,15.051818181818184,8.247434181818186,81.04909090909092,16.83636363636364,54.21212121212121,12.486832980505138,7.0,11.493603030303031,4.242424242424242,1.0909090909090908,33.0,1.0,0.8181818181818182,140.0,36.0,33.0,27.0,1.0,1.0,7.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
101,The second largest stress zone is the contact between the buttocks and the saddle.,2.5128571428571433,8.447142857142854,10.645095142857144,101.98214285714288,5.6000000000000005,42.57142857142857,3.0,4.0,9.970185714285716,4.857142857142857,1.0714285714285714,14.0,1.0,0.8571428571428571,68.0,15.0,14.0,12.0,1.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
542,The vertical heat transport by mantle convection ends below the earth's crust.,4.003076923076925,8.620000000000001,11.322506384615387,89.51692307692309,11.353846153846156,36.07692307692308,10.745966692414834,3.0,11.568992307692309,5.0,1.2307692307692308,13.0,1.0,1.0,65.0,16.0,13.0,13.0,1.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
527,"For over four billion years, the radial temperature gradient in the Earth's mantle has been only slightly steeper than the adiabat.",10.690000000000001,12.691818181818185,11.719042727272729,57.60500000000002,16.072727272727274,49.27272727272727,13.954451150103322,6.0,11.904972727272728,4.909090909090909,1.5,22.0,1.0,0.9090909090909091,108.0,33.0,22.0,20.0,1.0,1.0,6.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,"As a rough guideline, the imaginary connecting lines of the three contact points and the shoulder blade should represent a rhombus, the sides of which should be approximately the same length if possible.",13.72848484848485,19.048181818181817,13.236398666666666,55.41272727272729,19.260606060606065,60.27272727272727,15.24744871391589,9.0,10.536633333333333,5.090909090909091,1.393939393939394,33.0,1.0,0.7878787878787878,168.0,46.0,33.0,26.0,1.0,1.0,9.0,5.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
253,"Another possibility is to place a permanent magnet inside the cube, in order to influence the throw of the dice if necessary by a second magnet, which one holds e.g. under the table top.",13.905714285714286,15.98657142857143,8.217215085714287,57.70428571428574,17.428571428571427,49.285714285714285,12.486832980505138,5.0,10.335071428571428,4.228571428571429,1.3428571428571427,35.0,1.0,0.8285714285714286,148.0,47.0,35.0,29.0,1.0,1.0,5.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
488,"In addition, a wide range of different isotope analyses are used in research, the latest developments of which enable a measurement accuracy that was unattainable until recently.",18.97703703703704,18.062222222222225,15.551437444444446,7.096666666666668,25.614814814814817,64.03703703703704,20.320508075688775,10.0,11.993477777777779,5.518518518518518,2.037037037037037,27.0,1.0,0.9259259259259259,149.0,55.0,27.0,25.0,1.0,1.0,10.0,10.0,12.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
630,"By law, the term ""recycling"" is used only when the raw material was previously classified as ""waste""; otherwise, it is ""reuse"".",11.142857142857142,10.825714285714284,9.949589666666668,52.57714285714289,17.923809523809524,44.80952380952381,15.24744871391589,5.0,8.43762380952381,4.619047619047619,1.5714285714285714,21.0,1.0,0.9047619047619048,97.0,33.0,21.0,19.0,1.0,1.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,"With decreasing layer thickness, the soap skin first becomes colourless and then dark at the end.",6.137499999999999,10.120000000000001,11.749246000000003,79.55750000000002,13.9,41.0,12.486832980505138,4.0,9.364474999999999,5.0,1.3125,16.0,1.0,0.9375,80.0,21.0,16.0,15.0,1.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
769,"Thus, on the occasion of the award of the prize to the European Union on 10 December 2012, former laureates stated that the EU was ""clearly not a champion of peace"" and that the decision distorted the will of Alfred Nobel.",14.502439024390245,19.403414634146344,8.861302024390248,64.1126829268293,20.302439024390246,60.51219512195122,13.954451150103322,8.0,11.832051219512195,4.317073170731708,1.1951219512195121,41.0,1.0,0.7317073170731707,177.0,49.0,41.0,30.0,1.0,1.0,8.0,4.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"However, many other cubes also described below exist.",14.080000000000002,8.475000000000001,12.839966500000006,8.365000000000014,8.200000000000001,33.0,8.477225575051662,2.0,9.954550000000001,5.5,2.25,8.0,1.0,1.0,44.0,18.0,8.0,8.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,"The following year he entered elementary school, from 1888 he attended the Luitpold- Gymnasium (after various changes of location it was renamed Albert-Einstein-High School).",15.426923076923078,17.65615384615385,15.626552307692307,30.76807692307695,21.16923076923077,68.3076923076923,17.491376746189438,11.0,12.213792307692307,5.538461538461538,1.7692307692307692,26.0,1.0,0.9615384615384616,144.0,46.0,26.0,25.0,1.0,1.0,11.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,"Due to their low dead weight, soap bubbles come very close to this ideal in reality.",6.137499999999999,6.293125,6.971867062499999,79.55750000000002,8.9,28.5,8.477225575051662,2.0,7.390725,4.1875,1.3125,16.0,1.0,0.9375,67.0,21.0,16.0,15.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,The sciences used to study climate are paleoclimatology and historical climatology.,17.663636363636368,14.899090909090908,19.995740727272732,-11.984545454545447,15.309090909090907,56.45454545454545,12.486832980505138,5.0,11.359372727272728,6.545454545454546,2.4545454545454546,11.0,1.0,1.0,72.0,27.0,11.0,11.0,1.0,1.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
697,"The authoritarian education system there disgusted him, and he remained several times sit.",13.98769230769231,12.605384615384615,16.297764923076926,17.93230769230771,20.58461538461539,51.46153846153846,15.24744871391589,5.0,11.568992307692309,5.846153846153846,2.076923076923077,13.0,1.0,1.0,76.0,27.0,13.0,13.0,1.0,1.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
656,"Most of this was no longer reused, but was largely completely landfilled.",7.773333333333333,8.120000000000001,11.132844333333335,60.70500000000002,11.466666666666667,37.0,10.745966692414834,3.0,10.810866666666668,5.0,1.5833333333333333,12.0,1.0,0.9166666666666666,60.0,19.0,12.0,11.0,1.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Complete recycling is not possible in the reprocessing of nuclear fuel.,9.081818181818182,9.760909090909088,13.581357818181822,49.542727272727284,15.309090909090907,56.45454545454545,12.486832980505138,5.0,9.923918181818184,5.454545454545454,1.7272727272727273,11.0,1.0,1.0,60.0,19.0,11.0,11.0,1.0,1.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,"It is certain, however, that the family lived in a building in the backyard of Adlzreiterstraße 12, which today belongs to the property Lindwurmstraße 127 in the Munich district of Isarvorstadt.",13.248387096774195,18.37967741935484,13.592385677419362,55.2925806451613,16.270967741935486,63.25806451612903,12.486832980505138,10.0,10.777003225806451,5.161290322580645,1.4193548387096775,31.0,1.0,0.8064516129032258,160.0,44.0,31.0,25.0,1.0,1.0,10.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
788,Joint British-French financial control over Egypt ended with Britain's formal occupation in 1882.,9.140000000000004,11.818000000000005,14.36989613333333,56.25000000000003,11.333333333333336,48.333333333333336,10.745966692414834,5.0,15.959833333333334,5.466666666666667,1.6,15.0,1.0,1.0,82.0,24.0,15.0,15.0,1.0,1.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202,"A game cube, colloquially simply (as well as originally) dice (from Old High German wurfil: related to throw and throwing), is an object that, after being thrown on a horizontal plane, assumes one of several distinguishable stable rest positions and is used in many games to generate a random symbol (often a random number).",25.573703703703703,28.160555555555554,11.852790981481483,7.891666666666687,28.266666666666666,72.51851851851852,19.431676725154983,10.0,11.870640740740741,4.796296296296297,1.7037037037037037,54.0,1.0,0.8703703703703703,259.0,92.0,54.0,47.0,1.0,1.0,10.0,9.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
995,"At the age of 14, he drove from Atlanta to Dublin, Georgia, to attend a speakingcompetition, which he also won.",7.550000000000001,9.058499999999999,8.297183850000003,76.55500000000002,10.0,35.0,8.477225575051662,3.0,8.576,4.35,1.3,20.0,1.0,0.9,87.0,26.0,20.0,18.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
558,"However, there are also high enthalpy fields that have a purely plutonitic or structural geological background.",13.5125,14.24125,16.894115625000005,26.682500000000015,16.400000000000002,53.5,13.954451150103322,6.0,10.35135,5.875,1.9375,16.0,1.0,1.0,94.0,31.0,16.0,16.0,1.0,1.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,"This social and political debate is always also about the consequences of the models for society, such as economic effects.",13.450000000000003,12.591000000000001,12.707072100000001,34.25500000000001,16.0,45.0,13.954451150103322,5.0,10.944500000000001,5.1,1.8,20.0,1.0,0.95,102.0,36.0,20.0,19.0,1.0,1.0,5.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
860,"The November Revolution of 1918/19 led to the overthrow of the monarchy in the German Empire in the final phase of World War I and its transformation into a parliamentary democracy, the Weimar Republic.",15.591428571428576,18.408857142857144,11.24113845714286,45.618571428571435,19.714285714285715,57.85714285714286,15.24744871391589,8.0,11.688500000000001,4.742857142857143,1.4857142857142858,35.0,1.0,0.8,166.0,52.0,35.0,28.0,1.0,1.0,8.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1018,In 1991 it became known that parts of the work contained plagiarism.,4.823333333333334,6.550000000000001,9.172894000000003,81.85500000000002,11.466666666666667,28.666666666666668,10.745966692414834,2.0,9.495033333333332,4.666666666666667,1.3333333333333333,12.0,1.0,1.0,56.0,16.0,12.0,12.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
982,"King was born to Alberta Christine Williams King (1904-1974), a schoolteacher, and her husband Martin Luther King (1897-1984, originally Michael King), the 2 preacher of Ebenezer Baptist Church Atlanta.",13.62344827586207,19.868275862068963,16.633269620689653,49.04137931034484,14.358620689655172,73.82758620689656,10.745966692414834,13.0,13.242141379310345,5.689655172413793,1.5172413793103448,29.0,1.0,0.896551724137931,165.0,44.0,29.0,26.0,1.0,1.0,13.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,"Great Britain formed new alliances: in 1902 with Japan, as well as with the former arch- enemies France (entente cordiale) in 1904 and Russia in 1907 (Triple Entente, Treaty of Saint Petersburg).",13.115000000000002,17.3840625,11.755121781250004,58.03000000000002,16.55,53.875,12.486832980505138,7.0,14.105575,4.84375,1.375,32.0,1.0,0.875,155.0,44.0,32.0,28.0,1.0,1.0,7.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,"Two main factors are held responsible for sea-level rise: firstly, sea water expands more at higher temperatures, and secondly, higher temperatures lead to increased melting of glaciers (see below).",17.743333333333336,19.003999999999998,14.964148733333339,21.285000000000018,18.666666666666668,63.333333333333336,15.24744871391589,10.0,11.966833333333334,5.4,1.8333333333333333,30.0,1.0,0.9,162.0,55.0,30.0,27.0,1.0,1.0,10.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,"However, it is important to create good ergonomics for the entire body.",8.756666666666668,7.334999999999997,10.152869166666669,53.65500000000001,11.466666666666667,37.0,10.745966692414834,3.0,8.1792,4.833333333333333,1.6666666666666667,12.0,1.0,1.0,58.0,20.0,12.0,12.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,That means: They then work fewer hours.,0.6257142857142846,2.9285714285714306,6.011781857142861,103.04428571428573,2.8000000000000003,7.0,3.0,0.0,8.495128571428571,4.428571428571429,1.1428571428571428,7.0,1.0,1.0,31.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
670,"In addition, he emerged as an author of political and historical works and received the Nobel Prize for Literature in 1953.",11.704761904761906,11.722857142857144,11.069561285714286,48.54857142857145,17.923809523809524,49.57142857142857,15.24744871391589,6.0,11.445242857142857,4.809523809523809,1.619047619047619,21.0,1.0,0.9523809523809523,101.0,34.0,21.0,20.0,1.0,1.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
93,"In general, cycling is considered very healthy (cardiovascular training) and easy on the joints.",12.62714285714286,12.147857142857141,15.264978071428576,29.467857142857163,14.171428571428573,56.857142857142854,12.486832980505138,6.0,9.970185714285716,5.642857142857143,1.9285714285714286,14.0,1.0,1.0,79.0,27.0,14.0,14.0,1.0,1.0,6.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
667,"Sir Winston Leonard Spencer-Churchill KG OM CH PCc RA (b. 30 November 1874 at Blenheim Palace, Oxfordshire; † 24 January 1965 in London) is considered the most important British statesman of the 20th century.",12.593529411764706,18.70441176470589,12.209426500000003,65.33088235294119,18.30588235294118,72.23529411764706,13.954451150103322,13.0,15.539958823529412,4.911764705882353,1.2647058823529411,34.0,1.0,0.9705882352941176,167.0,43.0,34.0,33.0,1.0,1.0,13.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,"The term shellac record, which has become much more common since the end of production of gramophone records, clearly distinguishes this older sound carrier from the later record made of polyvinyl chloride.",14.958750000000002,19.886249999999997,14.878792625000003,44.81125000000002,17.8,60.125,13.954451150103322,9.0,11.144950000000001,5.375,1.53125,32.0,1.0,0.875,172.0,49.0,32.0,28.0,1.0,1.0,9.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
135,"In 2007, early operating systems such as MS-DOS and OS/2 were already rare in ATMs, while Microsoft Windows began to dominate the ATM market.",8.619230769230771,12.040384615384617,8.615960730769231,79.57576923076924,15.015384615384617,49.07692307692308,12.486832980505138,6.0,12.8211,4.346153846153846,1.1923076923076923,26.0,1.0,1.0,113.0,31.0,26.0,26.0,1.0,1.0,6.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
277,"A razor (novacula) belonged to the standard equipment of a Roman barber, as did a comb (pecten), mirror (speculum), scissors (acitia) and burning scissors (calamistrum).",15.872000000000003,15.750400000000006,13.826124040000003,25.796000000000024,19.6,61.0,16.41640786499874,9.0,13.0873,5.24,1.84,25.0,1.0,0.92,131.0,46.0,25.0,23.0,1.0,1.0,9.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1051,The disability card has a number between 20 and 100.,3.650000000000002,3.3520000000000003,5.9358422,86.70500000000001,8.0,30.0,8.477225575051662,2.0,8.8695,4.2,1.3,10.0,1.0,1.0,42.0,13.0,10.0,10.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
356,"With over 28000 records of biological changes, Europe is clearly over-represented, but the fact that 90% of these show a change consistent with warming makes the result very robust.",14.203333333333337,16.806000000000004,12.22021826666667,46.66500000000001,16.0,53.33333333333333,12.486832980505138,7.0,11.966833333333334,4.933333333333334,1.5333333333333334,30.0,1.0,0.9,148.0,46.0,30.0,27.0,1.0,1.0,7.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
434,"This refers to a longer-term loss of mass of the glaciers and not to the snowmelt that occurs annually in the spring in mountains and at high altitudes, nor in principle to melting in the nutrient area, which occurs to the same extent as mass gain in the nutrient area in glaciers that are in equilibrium with the climate.",23.150000000000002,28.979999999999997,9.185429,35.95500000000003,26.0,80.0,12.486832980505138,12.0,12.139000000000001,4.333333333333333,1.3,60.0,1.0,0.6166666666666667,260.0,78.0,60.0,37.0,1.0,1.0,12.0,3.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12,"When inflated, a spherical shape is created.",7.368571428571428,6.2928571428571445,10.211675428571432,54.7014285714286,14.228571428571428,49.857142857142854,10.745966692414834,3.0,10.750842857142857,5.142857142857143,1.7142857142857142,7.0,1.0,1.0,36.0,12.0,7.0,7.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
910,The European Parliament (unofficially also European Parliament or EU Parliament; short EP) with official seat in Strasbourg (see below) is the parliament of the European Union (Art 14 EU Treaty).,15.776666666666667,18.375999999999998,14.180168600000002,35.38500000000001,16.0,63.333333333333336,12.486832980505138,10.0,13.545833333333334,5.266666666666667,1.6666666666666667,30.0,1.0,0.8,158.0,50.0,30.0,24.0,1.0,1.0,10.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
799,"Thus, the most populous colony, India, gained independence just two years after the war ended.",9.140000000000004,9.933999999999997,12.017955733333334,56.25000000000003,14.0,28.333333333333336,12.486832980505138,2.0,12.801833333333335,5.066666666666666,1.6,15.0,1.0,0.9333333333333333,76.0,24.0,15.0,14.0,1.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
850,So Albert began to speak only at the age of three.,1.572727272727274,0.7690909090909095,2.356187727272733,103.37909090909093,4.4,11.0,3.0,0.0,5.617554545454546,3.5454545454545454,1.0909090909090908,11.0,1.0,1.0,39.0,12.0,11.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,The importance of the bath in different epochs was always closely connected with the respectiveto the prevailing notions of hygiene.,11.68,14.945999999999998,15.646997600000002,46.945000000000036,18.0,60.0,15.24744871391589,8.0,10.944500000000001,5.6,1.65,20.0,1.0,0.85,112.0,33.0,20.0,17.0,1.0,1.0,8.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
409,"Since the pH of the oceans is directly coupled to the carbon dioxide concentration of the atmosphere via the Henry coefficient, paleo-CO2 concentrations can also be determined in this way.",14.221250000000001,17.53125,11.938867125000005,50.09875000000002,21.55,57.0,17.491376746189438,8.0,13.1187,4.875,1.46875,32.0,1.0,0.84375,156.0,47.0,32.0,27.0,1.0,1.0,8.0,7.0,16.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
482,"Depending on the temporal perspective, climate processes over a few decades up to several hundred million years are analysed.",14.798947368421054,14.098947368421051,15.135884157894736,22.8026315789474,20.231578947368423,71.63157894736841,16.41640786499874,10.0,11.227321052631579,5.526315789473684,1.9473684210526316,19.0,1.0,1.0,105.0,37.0,19.0,19.0,1.0,1.0,10.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Geothermal energy is the heat (thermal energy) stored in the accessible part of the earth's crust.,7.698823529411765,8.957647058823532,9.78278123529412,70.14470588235295,13.858823529411765,34.64705882352941,12.486832980505138,3.0,10.981464705882352,4.647058823529412,1.411764705882353,17.0,1.0,0.8235294117647058,79.0,24.0,17.0,14.0,1.0,1.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,"The oceans play an important role in the Earth's carbon cycle as a carbon sink, since 70 percent of the Earth's surface is covered by water.",8.815714285714286,11.241785714285719,6.451916750000002,81.72928571428574,14.057142857142857,42.285714285714285,10.745966692414834,4.0,10.664585714285714,3.9642857142857144,1.1428571428571428,28.0,1.0,0.8571428571428571,111.0,32.0,28.0,24.0,1.0,1.0,4.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
784,"It had by far the largest merchant and war fleets in the world for many decades since the 19th century, was considered the strongest naval and world power, and practiced Splendid isolation until about 1902.",14.580000000000002,18.812571428571424,11.745125685714289,52.870000000000026,19.714285714285715,60.714285714285715,15.24744871391589,9.0,11.237357142857142,4.828571428571428,1.4,35.0,1.0,0.8285714285714286,169.0,49.0,35.0,29.0,1.0,1.0,9.0,5.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
259,"Razors of this design dominated in the 19th century, the ""Golden Era"" of the razor and were for a long time only used by professional barbers.",11.342307692307696,12.040384615384617,8.615960730769231,60.052692307692325,15.015384615384617,41.38461538461539,12.486832980505138,4.0,10.391869230769231,4.346153846153846,1.4230769230769231,26.0,1.0,0.8846153846153846,113.0,37.0,26.0,23.0,1.0,1.0,4.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,"The father was one of the founders of the modern Conservative Party, was its leader, held various ministerial posts, and for a time was considered a promising candidate for the office of prime minister.",16.411176470588234,18.427352941176473,11.863552911764707,37.96029411764709,20.658823529411766,57.529411764705884,16.41640786499874,8.0,10.431429411764706,4.852941176470588,1.588235294117647,34.0,1.0,0.7647058823529411,165.0,54.0,34.0,26.0,1.0,1.0,8.0,6.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
874,The fleet order of 24 October 1918 and the preparations to sail triggered first a mutiny among the sailors concerned and then a general revolution that eliminated the monarchy in the Reich in a few days.,15.822222222222226,18.41916666666667,10.653302583333335,45.74500000000001,23.28888888888889,61.0,18.491933384829668,9.0,11.124044444444444,4.638888888888889,1.4722222222222223,36.0,1.0,0.8055555555555556,167.0,53.0,36.0,29.0,1.0,1.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
121,"Common names are Cash Machine, Money Machine, Cashpoint, Cashline or, in terms of construction, Hole in the Wall.",8.474444444444444,11.119999999999997,11.954713222222225,66.36500000000002,9.422222222222222,45.77777777777778,8.477225575051662,5.0,9.792633333333333,5.0,1.4444444444444444,18.0,1.0,0.8888888888888888,90.0,26.0,18.0,16.0,1.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
628,"Recycling is defined as ""any recovery operation by which waste is reprocessed into products, materials or substances either for the original purpose or for other purposes.",19.05769230769231,17.475,15.400404192307697,4.737307692307713,22.707692307692312,68.3076923076923,18.491933384829668,11.0,11.606484615384616,5.5,2.076923076923077,26.0,1.0,0.8846153846153846,143.0,54.0,26.0,23.0,1.0,1.0,11.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
